"id-icono-nombre-vida-descripcion"
"12","https://static.wikia.nocookie.net/bindingofisaac/images/4/4c/IBlobEnemigo-x2.png/revision/latest?cb=20180719101216&path-prefix=es","I.Blob","15","Un monstruo parecido a Isaac sin ningún tipo de forma consistente. Se arrastra por el suelo y dispara proyectiles. I.Blob dispara 8 en las direcciones que lo hacen Clotty y Clot al mismo tiempo."
"13","https://static.wikia.nocookie.net/bindingofisaac/images/5/56/MulliganEnemigo-x2.png/revision/latest?cb=20180719100500&path-prefix=es","Mulligan","13","Criaturas similares a Isaac llenas de moscas. En vez de intentar atacar, ellos huye. Tampoco es capaz de hacer daño al contacto, aunque ellos pueden intentar explotar. Al morir generan 4 moscas."
"14","https://static.wikia.nocookie.net/bindingofisaac/images/c/cd/MulligoonEnemigo-x2.png/revision/latest?cb=20180719100539&path-prefix=es","Mulligoon","13","Otra especie de Mulligan. Tiene el mismo comportamiento, pero al explotar también expulsan 4 proyectiles en las direcciones diagonales. Y en vez de generar moscas, generan una bomba trol."
"15","https://static.wikia.nocookie.net/bindingofisaac/images/a/a9/MulliboomEnemigo-x2.png/revision/latest?cb=20180719100627&path-prefix=es","Mulliboom","13","Otro tipo de Mulligan. Sin embargo este tipo es totalmente agresivo. Ellos persiguen al jugador y tienen la habilidad de explotar si hacen contacto con el jugador."
"16","https://static.wikia.nocookie.net/bindingofisaac/images/c/c5/Attack_Fly.png/revision/latest?cb=20180929054325&path-prefix=es","Attack Fly","5","El monstruo más común del juego. Son pequeñas moscas rojas agresivas que intentar tocar al jugador. Muy comunes en grupos grandes y normalmente generadas por un gran número de monstruos y jefes."
"17","https://static.wikia.nocookie.net/bindingofisaac/images/3/30/MaggotEnemigo-x2.png/revision/latest?cb=20180720103927&path-prefix=es","Maggot","15","Gusanos blancos que se arrastran por toda la habitación sin ningún rumbo. Ellos se mueven por cuadros, limitando sus movimientos."
"18","https://static.wikia.nocookie.net/bindingofisaac/images/b/ba/Monstruo_Hive.png/revision/latest?cb=20200306062922&path-prefix=es","Hive","20","Mulligans que en vez de solamente huir también puede intentar escupir sus moscas como protección propia. Pueden ser molestosos en algunos casos."
"19","https://static.wikia.nocookie.net/bindingofisaac/images/9/9b/Monstruo_Drowned_Hive.png/revision/latest?cb=20200306060925&path-prefix=es","Drowned Hive","18","Versiones azules de los Hives. Ellos generan Drowned Chargers en vez de moscas. También tiene la posibilidad de generar otro Drowned Charger al morir."
"20","https://static.wikia.nocookie.net/bindingofisaac/images/8/8a/ChargerEnemigo-x2.png/revision/latest?cb=20180720112502&path-prefix=es","Charger","20","Gusanos blancos con ojos y boca. Si el jugador se alínea con ellos, Chargers puede intentar embestir hacia el jugador. Ellos no puede parar su propia embestida hasta topar con la pared o algo más."
"21","https://static.wikia.nocookie.net/bindingofisaac/images/d/df/Monstruo_Drowned_Charger.png/revision/latest?cb=20200306060911&path-prefix=es","Drowned Charger","22","Versiones azules de los Chargers. Mismo comportamiento, pero al morir disparan 4 proyectiles en las direcciones diagonales."
"22","https://static.wikia.nocookie.net/bindingofisaac/images/f/f9/Monstruo_Dank_Charger.png/revision/latest?cb=20200306060719&path-prefix=es","Dank Charger","26","Versiones hechas de alquitrán de los Chargers. Ellos tienen un comportamiento similar, pero son mucho más veloces y rebotan al topar con algo, solamente parando cuando se les acaba el ímpetu."
"23","https://static.wikia.nocookie.net/bindingofisaac/images/4/42/Monstruo_Globin.png/revision/latest?cb=20200306062652&path-prefix=es","Globin","33","Monstruos de gran velocidad que persiguen al jugador. Al morir quedan sus restos. Si los restos no son eliminados a tiempo, vuelven a regenerarse desde ellos."
"24","https://static.wikia.nocookie.net/bindingofisaac/images/9/9d/Monstruo_Gazing_Globin.png/revision/latest?cb=20200306062635&path-prefix=es","Gazing Globin","33","Versiones más veloces de los Globins. Ellos también puede intentar alejarse del jugador mientras son solamente restos."
"25","https://static.wikia.nocookie.net/bindingofisaac/images/d/de/Monstruo_Dank_Globin.png/revision/latest?cb=20200306060752&path-prefix=es","Dank Globin","33","Versiones negras de los Globins. Tienen la habilidad de dejar un rastro negro en su camino. También generan una Spider al ""morir"" como defensa."
"26","https://static.wikia.nocookie.net/bindingofisaac/images/a/a9/Monstruo_Boom_Fly.png/revision/latest?cb=20190803063352&path-prefix=es","Boom Fly","20","Moscas gordas que vagan por toda la habitación. Ellas hacen daño al contacto y explotan al morir. Suelen estar en grupos."
"27","https://static.wikia.nocookie.net/bindingofisaac/images/a/ab/Monstruo_Red_Boom_Fly.png/revision/latest?cb=20190803063422&path-prefix=es","Red Boom Fly","20","Versiones rojas de las Boom Flys. En vez de explotar al morir, disparan 6 proyectiles hacia todas las direcciones."
"28","https://static.wikia.nocookie.net/bindingofisaac/images/1/16/Monstruo_Drowned_Boom_Fly.png/revision/latest?cb=20190803063455&path-prefix=es","Drowned Boom Fly","20","Versiones azules de las Boom Flys. No solamente explotan al morir, pero disparan 4 proyectiles e incluso tienen la posibilidad de generar un Drowned Charger."
"29","https://static.wikia.nocookie.net/bindingofisaac/images/6/6d/Monstruo_Maw.png/revision/latest?cb=20200306063414&path-prefix=es","Maw","20","Cabezas flotantes que se mueven lentamente intentando acercarse al jugador. Ellos con capaces de dispara un proyectil si tienen la oportunidad."
"30","https://static.wikia.nocookie.net/bindingofisaac/images/2/2e/Monstruo_Red_Maw.png/revision/latest?cb=20200306064113&path-prefix=es","Red Maw","20","Versiones más rojas de los Maws. Mientras no puede disparar, ellos son muchos más veloces y pueden perseguir al jugador con más facilidad. También expulsan 4 proyectiles al morir."
"31","https://static.wikia.nocookie.net/bindingofisaac/images/5/54/Monstruo_Psychic_Maw.png/revision/latest?cb=20200306064000&path-prefix=es","Psychic Maw","20","Maws con un tercer ojo. Ellos son capaces de disparar proyectiles psíquicos hacia el jugador. Están protegidos por una Eternal Fly cada uno."
"32","https://static.wikia.nocookie.net/bindingofisaac/images/a/a2/Monstruo_Host.png/revision/latest?cb=20200306063014&path-prefix=es","Host","14","Criaturas que usan su cráneo como una armadura impenetrable. Nunca suelen atacar ya que eso expone su punto débil, pero cuando lo hacen dispara 3 proyectiles hacia el jugador. Suelen atacar si el jugador se aleja."
"33","https://static.wikia.nocookie.net/bindingofisaac/images/9/9b/Monstruo_Red_Host.png/revision/latest?cb=20200306064057&path-prefix=es","Red Host","15","Versiones rojas de los Hosts. Sus cráneos no pueden protegerlos, y por ello son más agresivos intentando atacar más seguido. Ellos disparan 5 en vez de 3."
"34","https://static.wikia.nocookie.net/bindingofisaac/images/9/91/HopperRebirth.png/revision/latest?cb=20180719143326&path-prefix=es","Hopper","10","Cuerpos sin cabezas que saltan por toda la habitación. Usualmente no intentan atacar al jugador."
"35","https://static.wikia.nocookie.net/bindingofisaac/images/3/32/TriteRebirth.png/revision/latest?cb=20180719143623&path-prefix=es","Trite","10","Criaturas paracidas a arañas con una cara similar a la de Isaac. Ellos pueden dar saltos más largos y percisos. Suelen comportarse muy agresivo si el jugador está cerca."
"36","https://static.wikia.nocookie.net/bindingofisaac/images/f/f4/Monstruo_Boil.png/revision/latest?cb=20200306060333&path-prefix=es","Boil","20","Mazas rojas que necesita crecer antes de atacar. Su tamaño depende de la salud que tenga, siendo capaces de regenerar salud y tamaño. Si están en su tamaño máximo, pueden disparar una ráfaga sin forma de proyectiles hacia el jugador."
"37","https://static.wikia.nocookie.net/bindingofisaac/images/a/af/Monstruo_Gut.png/revision/latest?cb=20200306062816&path-prefix=es","Gut","20","Versiones verdes de los Boils. Ellos se comportan de la misma manera, pero en vez de proyectiles rojos, Guts disparan proyectiles explosivos."
"38","https://static.wikia.nocookie.net/bindingofisaac/images/d/dd/SackRebirth.png/revision/latest?cb=20180719143900&path-prefix=es","Sack","20","Versiones blancas de los Boils. Mismo comportamiento que los Boils y Guts. Pero la diferencia es que Sack genera Spiders en vez cuando tiene su salud al máximo."
"39","https://static.wikia.nocookie.net/bindingofisaac/images/c/c5/Monstruo_Spitty.png/revision/latest?cb=20200306064315&path-prefix=es","Spitty","10","Gusanos gordos que se arrastran lentamente por la habitación. Son capaces de disparar una proyectil hacia el jugador si está en su campo de visión."
"40","https://static.wikia.nocookie.net/bindingofisaac/images/d/d9/Monstruo_Brain.png/revision/latest?cb=20200306060420&path-prefix=es","Brain","20","Cerebros que se arrastran por la habitación sin rumbo. Ellos dejan un rastro rojo, que es capaz de dañar al jugador si lo pisa."
"41","https://static.wikia.nocookie.net/bindingofisaac/images/b/b6/Monstruo_Leaper.png/revision/latest?cb=20200306063202&path-prefix=es","Leaper","25","Cuerpos sin cabezas que saltan por la habitación. Puede intentar dar saltos altos hacia el jugador, disparando 4 proyectiles al aterrizar."
"42","https://static.wikia.nocookie.net/bindingofisaac/images/8/8c/Monstruo_Mr_Maw.png/revision/latest/scale-to-width-down/22?cb=20200306063621&path-prefix=es","Mr. Maw","25","Humanoide con un cuello largo. Ellos son capaces de lanzar su cabeza al estar cerca del jugador. Al morir, pueden seguir vivos como un Gusher o un Maw."
"43","https://static.wikia.nocookie.net/bindingofisaac/images/0/02/Monstruo_Mr_Red_Maw.png/revision/latest/scale-to-width-down/82?cb=20200306063654&path-prefix=es","Mr. Red Maw","25","Versiones rojas de los Mr. Maw. Ellos son lo mismo, pero más veloces. Pueden seguir vivos como un Gusher o un Red Maw."
"44","https://static.wikia.nocookie.net/bindingofisaac/images/e/e3/Monstruo_Baby.png/revision/latest?cb=20200306060148&path-prefix=es","Baby","25","Bebés flotantes que intentan acercarse al jugador. Pueden dispara un proyectil directamente hacia el jugador si está cerca. También son capaces de teletransportarse a un sitio seguro o más cerca del jugador."
"45","https://static.wikia.nocookie.net/bindingofisaac/images/c/c1/Monstruo_Angelic_Baby.png/revision/latest?cb=20200306060134&path-prefix=es","Angelic Baby","25","Bebés que son ángeles. Versiones mejoradas de los bebés normales. Son más rápidos y pueden dispara 3 proyectiles en vez de uno."
"46","https://static.wikia.nocookie.net/bindingofisaac/images/4/4c/Monstruo_Vis.png/revision/latest?cb=20200306064557&path-prefix=es","Vis","25","Cuerpos gordos sin cabeza. Ellos tienen un apertura en su estómago, y pueden dispara un gran láser de sangre desde eso."
"47","https://static.wikia.nocookie.net/bindingofisaac/images/c/c9/Monstruo_Double_Vis.png/revision/latest?cb=20200306060850&path-prefix=es","Double Vis","25","Otro tipo de Vis. Ellos tienen dos aperturas en vez de una sola. Esto les permiten dispara hacia el frente y atrás de ellos."
"48","https://static.wikia.nocookie.net/bindingofisaac/images/c/ce/Monstruo_Chubber.png/revision/latest?cb=20200306060533&path-prefix=es","Chubber","25","Vises con un gusano. Ellos pueden usar el gusano como un búmeran. El gusano es capaz de bloquear proyectiles también."
"49","https://static.wikia.nocookie.net/bindingofisaac/images/f/fb/Monstruo_Scarred_Double_Vis.png/revision/latest?cb=20200306064153&path-prefix=es","Scarred Double Vis","22","Vises con un tono de piel mucho más palidos. Similares a los Double Vises, pero estos Vises son capaces de disparar 4 láseres en vez."
"50","https://static.wikia.nocookie.net/bindingofisaac/images/d/de/Monstruo_Guts.png/revision/latest?cb=20200306062832&path-prefix=es","Guts","25","Tripas que se arrastra rápidamente. Ellos solametne se desplazan por donde están pegados, como toda la pared o solamente una roca."
"51","https://static.wikia.nocookie.net/bindingofisaac/images/1/1c/Monstruo_Scarred_Guts.png/revision/latest?cb=20200306064209&path-prefix=es","Scarred Guts","28","Versiones rosadas de los Gutses. Esto viajan en el sentido contrario y tiene un poco más de salud."
"52","https://static.wikia.nocookie.net/bindingofisaac/images/3/30/Monstruo_Knight.png/revision/latest?cb=20200306063143&path-prefix=es","Knight","20","Monstruo con una parte frontal totalmente resistente a todo, pero su cerebro está expuesto por detrás, siendo posible dañarlo al atacar esa parte. Pueden intentar correr hacia una dirección si ven al jugador."
"53","https://static.wikia.nocookie.net/bindingofisaac/images/8/8c/Monstruo_Selfless_Knight.png/revision/latest?cb=20200306064240&path-prefix=es","Selfless Knight","20","Versiones mejoradas de los Knight. Ellos son mucho más veloces al intentar atacar al jugador."
"54","https://static.wikia.nocookie.net/bindingofisaac/images/d/d7/Monstruo_Stone_Grimace.png/revision/latest?cb=20200306064408&path-prefix=es","Stone Grimace","9999","Trampas de piedras que son capaces de disparar proyectiles hacia el jugador. Son desactivadas al acabar la habitación."
"55","https://static.wikia.nocookie.net/bindingofisaac/images/2/21/Monstruo_Vomit_Grimace.png/revision/latest?cb=20200306064611&path-prefix=es","Vomit Grimace","9999","Versiones verdes de los Stone Grimaces. Ellos dispara un proyectil explosivo en vez, e igual directamente hacia el jugador."
"56","https://static.wikia.nocookie.net/bindingofisaac/images/9/96/Monstruo_Poky.png/revision/latest?cb=20200306063925&path-prefix=es","Poky","9999","Trampas con pinchos. Se mueven por toda la habitación. Ellos paran y sus pinchos desaparecen al terminan una habitación."
"57","https://static.wikia.nocookie.net/bindingofisaac/images/7/74/Slide_Enemigo_x2.png/revision/latest?cb=20180927062659&path-prefix=es","Slide","9999","Trampas azules que se deslizan rápidamente a una velocidad ridícula hacia el camino del jugador si no tiene cuidado."
"58","https://static.wikia.nocookie.net/bindingofisaac/images/d/dd/Monstruo_Dople.png/revision/latest?cb=20200306060836&path-prefix=es","Dople","20","Doppelgängers de Isaac que no tienen piel. Ellos imitan el movimiento del jugador pero en la parte contraria de la habitación. También disparan lágrimas cuando el jugador lo hace."
"59","https://static.wikia.nocookie.net/bindingofisaac/images/0/02/Monstruo_Evil_Twin.png/revision/latest?cb=20200306062357&path-prefix=es","Evil Twin","20","Versiones más poderosas de los Doples. Ellos tiene alas, lo que les permite ser invulnerables a las púas, y pueden disparar tres lágrimas veloces a un ritmo más rápido."
"60","https://static.wikia.nocookie.net/bindingofisaac/images/e/e9/Flaming_Hopper.png/revision/latest?cb=20180719144425&path-prefix=es","Flaming Hopper","20","Versiones en llamas de los Hoppers. Ellos dan saltos más largos y tienden a intentar atacar al jugador más seguido."
"61","https://static.wikia.nocookie.net/bindingofisaac/images/e/ea/Monstruo_Leech.png/revision/latest?cb=20200306063220&path-prefix=es","Leech","25","Sanguijuelas flotantes que embisten al jugador si este está en su campo de visión. Ellos son fácilmente afectados por el empuje (knockback)."
"62","https://static.wikia.nocookie.net/bindingofisaac/images/6/6d/Monstruo_Kamikaze_Leech.png/revision/latest?cb=20200306063106&path-prefix=es","Kamikaze Leech","25","Versiones negras de los Leechs. Ellos explotan al morir similar a los Boom Flys."
"63","https://static.wikia.nocookie.net/bindingofisaac/images/6/64/Monstruo_Holy_Leech.png/revision/latest?cb=20200306062938&path-prefix=es","Holy Leech","25","Versiones blancas de los Leechs. Tiene el mismo comportamiento que los Kamikaze Leech - que explotan al morir, pero también están acompañados por una Eternal Fly."
"64","https://static.wikia.nocookie.net/bindingofisaac/images/4/45/Monstruo_Lump.png/revision/latest?cb=20200306063327&path-prefix=es","Lump","30","Monstruo que es oculta en la tierra. Ellos suelen intentar atacar, pero intentan mantenterse oculto del jugador más seguido. Pueden disparar 3 proyectiles hacia el jugador."
"65","https://static.wikia.nocookie.net/bindingofisaac/images/8/88/Monstruo_MemBrain.png/revision/latest/scale-to-width-down/76?cb=20200306063504&path-prefix=es","MemBrain","62","Cerebros gigantes que se mueven lentamente por la habitación. Ellos pueden intentar dispara 8 proyectiles hacia todas las direcciones. Al morir genera 2 Brains."
"66","https://static.wikia.nocookie.net/bindingofisaac/images/9/9f/Monstruo_Mama_Guts.png/revision/latest/scale-to-width-down/76?cb=20200306063342&path-prefix=es","Mama Guts","62","Versiones alternativas de MemBrain. Al igual que los MemBrains, puede disparar 8 proyectiles. Pero al morir genera Gutses en vez de Brains."
"67","https://static.wikia.nocookie.net/bindingofisaac/images/d/d5/Monstruo_Para-Bite.png/revision/latest?cb=20200306063839&path-prefix=es","Para-Bite","35","Gusanos de tierra que persiguen al jugador. Tienden a aprovechar el ocultarse mucho y pueden aparecer en otro lugar de la habitación tras ocultarse."
"68","https://static.wikia.nocookie.net/bindingofisaac/images/5/57/Monstruo_Scarred_Para-Bite.png/revision/latest?cb=20200306064224&path-prefix=es","Scarred Para-Bite","35","Versiones sin cabeza de los Para-Bites. Ellos son capaces de disparar proyectiles hacia alguna dirección aleatoria."
"69","https://static.wikia.nocookie.net/bindingofisaac/images/b/b6/Monstruo_Fred.png/revision/latest?cb=20200306062604&path-prefix=es","Fred","20","Monstruo que se ocultan en la tierra. Ellos pueden intentar acercarse al jugador para atacar. Ellos principalmente dispara proyectiles explosivos, pero también puede dispara proyectiles normales al saltar."
"70","https://static.wikia.nocookie.net/bindingofisaac/images/c/c4/Monstruo_Eye.png/revision/latest?cb=20200306062412&path-prefix=es","Eye","20","Ojos que están en el suelo. Ellos intentar mantener la mirada hacia el jugador. Cuando su mirada está fijamente en el jugador, ellos disparan un láser pequeño."
"71","https://static.wikia.nocookie.net/bindingofisaac/images/7/7c/Monstruo_Bloodshot_Eye.png/revision/latest?cb=20200306060308&path-prefix=es","Bloodshot Eye","20","Grandes ojos que giran. Ellos tienen un comportamiento similar a los Eyes normales, pero dispara láseres de sangre en vez."
"72","https://static.wikia.nocookie.net/bindingofisaac/images/c/cc/SuckerRebirth.png/revision/latest?cb=20180719144727&path-prefix=es","Sucker","10","Moscas llenas de sangre. Persiguen al jugador y al morir disparar 4 proyectiles."
"73","https://static.wikia.nocookie.net/bindingofisaac/images/d/d9/SpitRebirth.png/revision/latest?cb=20180719144941&path-prefix=es","Spit","10","Versiones verdes de los Suckers. Dispara un proyectil explosivo en vez de los 4 proyectiles rojos."
"74","https://static.wikia.nocookie.net/bindingofisaac/images/6/65/Monstruo_Soul_Sucker.png/revision/latest?cb=20200306064255&path-prefix=es","Soul Sucker","18","Un mosca con un gran exceso de sangre. Al morir, deja un pequeño vortice de sangre, que termina explotando en 4 poderosos láseres de sangre hacia todas las direcciones."
"75","https://static.wikia.nocookie.net/bindingofisaac/images/a/ae/EmbryoRebirth.png/revision/latest?cb=20180719145226&path-prefix=es","Embryo","12","Un embrión que salta por la habitación sin rumbo. No pueden intentar atacar, pero sigue siendo capaz de hacer daño al contacto."
"76","https://static.wikia.nocookie.net/bindingofisaac/images/5/5f/Moter.png/revision/latest?cb=20190723110347&path-prefix=es","Moter","10","Moscas unidas entre sí que persiguen al jugador. Al morir se dividen en dos Attack Flys."
"77","https://static.wikia.nocookie.net/bindingofisaac/images/c/cc/SpiderRebirth.png/revision/latest?cb=20180929054233&path-prefix=es","Spider","7","Uno de los monstruos más comunes del juego. Arañas pequeñas que se mueven erráticamente por toda la habitación. Pueden ser muy agresivas con el jugador, incluso llegando a perseguirlo de forma constante. En grupos grandes suelen ser una gran molestía."
"78","https://static.wikia.nocookie.net/bindingofisaac/images/f/f5/Monstruo_Keeper.png/revision/latest?cb=20200306063124&path-prefix=es","Keeper","36","Cabezas de los cuidadores de tiendas vivas. Ellos brincan por la habitación y disparan 2 proyectiles hacia el jugador. Si hacen daño al contacto o por sus proyectiles, el jugador pierde dos monedas."
"79","https://static.wikia.nocookie.net/bindingofisaac/images/5/51/Monstruo_Gurgle.png/revision/latest?cb=20200306062730&path-prefix=es","Gurgle","40","Versiones verdes de los Gapers. Ellos intentar perseguir al jugador lentamente, pero tienen la habilidad de escupir proyectiles explosivos. También son inmunes a sus propios proyectiles."
"80","https://static.wikia.nocookie.net/bindingofisaac/images/8/8a/Monstruo_Walking_Boil.png/revision/latest?cb=20200306064624&path-prefix=es","Walking Boil","20","Un Boil caminante. Ellos no pueden reducir su tamaño ni recuperar su salud con el tiempo, pero pueden dispara con regularidad siepre. Ellos caminan sin rumbo."
"81","https://static.wikia.nocookie.net/bindingofisaac/images/f/f1/Monstruo_Walking_Gut.png/revision/latest?cb=20200306064640&path-prefix=es","Walking Gut","20","Versiones verdes de los Walking Boil. Ellos disparan un proyectil explosivo en vez de proyectiles rojos."
"82","https://static.wikia.nocookie.net/bindingofisaac/images/e/e5/Monstruo_Walking_Sack.png/revision/latest?cb=20190723121312&path-prefix=es","Walking Sack","20","Versiones blancas de los Walking Boil. Ellos generan Spiders en vez de dispara algún tipo de proyectil."
"83","https://static.wikia.nocookie.net/bindingofisaac/images/a/a8/Monstruo_Buttlicker.png/revision/latest?cb=20200306060501&path-prefix=es","Buttlicker","20","Monstruos que aparecen en grupos en una fila viajando por la habitación aleatoriamente."
"84","https://static.wikia.nocookie.net/bindingofisaac/images/1/14/Monstruo_Hanger.png/revision/latest/scale-to-width-down/31?cb=20191018225739&path-prefix=es","Hanger","40","Cuidadores de tiendas colgados del cuello. Ellos se mueven lentamente hacia el jugador, son protegidos por una Eternal Fly, y disparan 3 proyectiles hacia el jugador desde cerca. Al igual que Keeper, puede robar monedas del jugador."
"85","https://static.wikia.nocookie.net/bindingofisaac/images/c/c7/Monstruo_Swarmer.png/revision/latest/scale-to-width-down/78?cb=20200306064424&path-prefix=es","Swarmer","40","Un monstruo extraño que está compuesto de una cabeza y un cuerpo hecho de moscas. Genera moscas conforme su salud es reducida. Al morir genera una Boom Fly."
"86","https://static.wikia.nocookie.net/bindingofisaac/images/9/9c/Monstruo_Heart.png/revision/latest?cb=20200306062906&path-prefix=es","Heart","40","Corazones que intentar huir del jugador. Estos corazones son protegidos por sus máscaras."
"87","https://static.wikia.nocookie.net/bindingofisaac/images/b/bf/Monstruo_Mask.png/revision/latest?cb=20200306063358&path-prefix=es","Mask","9999","Máscaras flotantes que embisten hacia el jugador. Ellas son muy agresivas y no pueden ser matadas. Sin embargo, cada máscara tiene un corazón, y si el corazón muere, la máscara también."
"88","https://static.wikia.nocookie.net/bindingofisaac/images/5/55/Big_Spider.png/revision/latest?cb=20180719145403&path-prefix=es","Big Spider","20","Arañas gigantes que intentar acercarse al jugador. Ellas son más determinadas que las Spider normales. Al morir genera 2 Spiders."
"89","https://static.wikia.nocookie.net/bindingofisaac/images/6/6d/Monstruo_Eternal_Fly.png/revision/latest?cb=20191022081907&path-prefix=es","Eternal Fly","9999","Moscas grises que son inmortales. Ellas funcionan principalmente como protección para algunos monstruos o pilas de popo con choclos. Si pierden lo que estaban protegiendo, se convierten en Attack Flys."
"90","https://static.wikia.nocookie.net/bindingofisaac/images/6/69/Monstruo_Stone_Eye.png/revision/latest?cb=20200306064351&path-prefix=es","Stone Eye","9999","Ojos de piedras que rotan mientras disparan un láser todo el tiempo. Pero su láser puede ser bloqueado por rocas. Estos funcionan como trampas y pueden ser desactivados al terminan una habitación."
"91","https://static.wikia.nocookie.net/bindingofisaac/images/0/0f/Monstruo_Constant_Stone_Shooter.png/revision/latest?cb=20200306060623&path-prefix=es","Constant Stone Shooter","9999","Estatuas de piedra que dispara disparan todo el tiempo hacia la misma dirección. Estas trampas puede que se desactiven al terminar una habitación, pero incluso algunos nunca se desactivan."
"92","https://static.wikia.nocookie.net/bindingofisaac/images/3/35/Monstruo_Cross_Stone_Shooter.png/revision/latest?cb=20200306060704&path-prefix=es","Cross Stone Shooter","9999","Otra variación de Constant Stone Shooter. Esta versión puede disparar hacia 4 direcciones al mismo tiempo y gira 45º al hacerlo cada vez."
"93","https://static.wikia.nocookie.net/bindingofisaac/images/2/2b/Monstruo_Brimstone_Head.png/revision/latest?cb=20200306060434&path-prefix=es","Brimstone Head","9999","Cabezas de piedra que pueden disparar láseres de sangre cada lapso de tiempo. Pueden que se desactiven o puede que no al terminar una habitación."
"94","https://static.wikia.nocookie.net/bindingofisaac/images/a/a2/Monstruo_Mobile_Host.png/revision/latest?cb=20200306063523&path-prefix=es","Mobile Host","14","Hosts con un cuerpo. Ellos son iguales a los Hosts normales, con un comportamiento similar. Aunque Mobile Hosts sí pueden hacer daño al contacto."
"95","https://static.wikia.nocookie.net/bindingofisaac/images/b/b5/Monstruo_Nest.png/revision/latest?cb=20190723121234&path-prefix=es","Nest","20","Mulligans llenos de arañas en vez de moscas. Se comportan similar a los Hives, usando sus arañas para protegerse. Al morir pueden generar una Big Spider o un Trite."
"96","https://static.wikia.nocookie.net/bindingofisaac/images/4/48/Monstruo_Baby_Long_Legs.png/revision/latest?cb=20190723120957&path-prefix=es","Baby Long Legs","16","Arañas con patas largas que pueden generar Spiders a un ritmo rápido. Siempre intentar mantener distancia del jugador de manera miedosa. Pero incluso puede llegar a atacar al jugador con el próposito de huir."
"97","https://static.wikia.nocookie.net/bindingofisaac/images/0/05/SmallBabyLongLegsEnemigo-x2.png/revision/latest?cb=20180720110144&path-prefix=es","Small Baby Long Legs","12","Versiones pequeñas de las Baby Long Legs. Ellas generan Sacks en vez de Spiders."
"98","https://static.wikia.nocookie.net/bindingofisaac/images/9/9f/Monstruo_Crazy_Long_Legs.png/revision/latest?cb=20190723121147&path-prefix=es","Crazy Long Legs","16","Arañas con patas largas que persiguen constantemente al jugador. También pueden detenerse y disparar 8 proyectiles hacia todas las direcciones."
